energy	'P3HT=0'	'5'	'10'	'15'	'20'	'30'	'40'	'50'	'60'	'70'	'80'	'90'	'95'	'100'
1.773962804005722	0.75864	0.5934700000000001	0.48965	0.46502	0.45039	0.4078	0.3036	0.24706	0.22437	0.21944	0.17988	0.11712	0.09177	0.07047
1.771428571428571	0.75164	0.58694	0.48664	0.46326	0.4465	0.40404	0.29883	0.2438	0.22407	0.21637	0.1765	0.11775	0.09179	0.07326000000000001
1.768901569186876	0.74158	0.58012	0.48006	0.45675	0.44232	0.39791	0.29642	0.23979	0.21789	0.21399	0.17382	0.11386	0.08752	0.0717
1.766381766381766	0.73139	0.57699	0.47878	0.45612	0.44034	0.39678	0.29443	0.23834	0.21744	0.21347	0.17324	0.11424	0.08767999999999999	0.07296999999999999
1.763869132290185	0.723	0.57131	0.47683	0.45252	0.43778	0.39327	0.29164	0.23624	0.21456	0.21205	0.17229	0.11176	0.09056	0.06985
1.761363636363636	0.7140300000000001	0.5651	0.47425	0.44839	0.43275	0.39049	0.28947	0.23316	0.21284	0.2083	0.17	0.11127	0.08833000000000001	0.06992
1.75886524822695	0.70265	0.55904	0.46688	0.44251	0.4267	0.38547	0.2872	0.23166	0.20935	0.20566	0.16799	0.10984	0.08618000000000001	0.07074
1.756373937677054	0.6905	0.55357	0.46429	0.4386	0.42279	0.38183	0.28325	0.22762	0.20757	0.20394	0.1657	0.11028	0.08626	0.06822
1.753889674681754	0.68187	0.5454	0.45987	0.43613	0.42103	0.37878	0.28145	0.22621	0.20592	0.20151	0.16353	0.10722	0.08649	0.07065
1.751412429378531	0.67083	0.53991	0.45619	0.42787	0.4148	0.3727	0.2775	0.22366	0.2016	0.19823	0.16172	0.10604	0.08488	0.06771000000000001
1.748942172073343	0.65896	0.53289	0.45235	0.42819	0.41201	0.36929	0.27501	0.22192	0.20162	0.1964	0.16171	0.10643	0.08566	0.06850000000000001
1.746478873239437	0.6464299999999999	0.5222599999999999	0.44414	0.42032	0.40416	0.36479	0.26933	0.21645	0.19862	0.19386	0.15912	0.10484	0.08488999999999999	0.06789000000000001
1.744022503516174	0.63593	0.51593	0.44104	0.41543	0.40157	0.359	0.26802	0.21435	0.19515	0.19234	0.15604	0.10415	0.08191	0.06594999999999999
1.741573033707865	0.6245000000000001	0.51032	0.44064	0.41288	0.39511	0.35627	0.2646	0.21203	0.19388	0.19042	0.15619	0.10528	0.08394	0.06987
1.739130434782609	0.6128	0.5028899999999999	0.43202	0.40656	0.38965	0.3497	0.26034	0.20846	0.19072	0.18698	0.15278	0.10102	0.08284	0.06741999999999999
1.736694677871149	0.59766	0.49127	0.42453	0.39843	0.38252	0.34327	0.25471	0.20355	0.18674	0.18072	0.14854	0.09989000000000001	0.07883999999999999	0.06821000000000001
1.734265734265734	0.58799	0.4845	0.41986	0.39384	0.3777	0.34041	0.24926	0.20048	0.1832	0.18001	0.14785	0.09981	0.08058	0.0679
1.731843575418994	0.57354	0.47505	0.41418	0.38833	0.37368	0.33456	0.24671	0.19926	0.17936	0.17637	0.14237	0.09712	0.07733	0.0663
1.729428172942817	0.56248	0.46879	0.40815	0.38276	0.36789	0.33049	0.24464	0.1949	0.17934	0.17581	0.14553	0.09969	0.08121	0.06507
1.727019498607242	0.55023	0.46314	0.40453	0.37655	0.36103	0.3258	0.23945	0.19241	0.17525	0.17149	0.14252	0.09478	0.07928	0.06716999999999999
1.72461752433936	0.54093	0.45515	0.39907	0.37252	0.35705	0.32004	0.23832	0.19178	0.17329	0.17205	0.141	0.09815	0.07976999999999999	0.06789000000000001
1.722222222222222	0.52297	0.44614	0.388	0.36203	0.35077	0.31388	0.23199	0.18576	0.16742	0.16594	0.1363	0.09242	0.07674	0.06564
1.719833564493759	0.51355	0.436	0.38081	0.35804	0.34269	0.30764	0.22531	0.18008	0.16497	0.16223	0.13638	0.0919	0.07480000000000001	0.06544
1.717451523545706	0.50201	0.42757	0.37433	0.35075	0.3365	0.30235	0.22158	0.17698	0.16014	0.16096	0.13216	0.08957	0.07615	0.06487
1.715076071922545	0.49125	0.41776	0.36991	0.34413	0.33186	0.29689	0.21991	0.17573	0.16031	0.15757	0.13016	0.08946999999999999	0.07505000000000001	0.0635
1.712707182320442	0.48048	0.41341	0.36619	0.34155	0.32644	0.29595	0.21625	0.17389	0.16058	0.15988	0.13233	0.09097	0.0756	0.06378
1.710344827586207	0.4689	0.40326	0.36096	0.33331	0.32026	0.28754	0.21127	0.16888	0.15537	0.15262	0.12704	0.08903999999999999	0.07443	0.06335
1.707988980716253	0.45696	0.39895	0.35436	0.32885	0.31546	0.28223	0.20701	0.16687	0.15248	0.15366	0.12901	0.09028	0.07618	0.06346
1.705639614855571	0.44617	0.38656	0.34773	0.32039	0.30708	0.27553	0.20352	0.16184	0.14894	0.14873	0.12537	0.08816	0.07174999999999999	0.06395000000000001
1.703296703296703	0.43506	0.37881	0.3406	0.31207	0.30288	0.27202	0.19884	0.15728	0.14873	0.14482	0.12051	0.08591	0.07283000000000001	0.06612
1.700960219478738	0.42294	0.37023	0.33463	0.30744	0.29657	0.26614	0.1949	0.1569	0.143	0.14317	0.12028	0.08538999999999999	0.07178	0.06436
1.698630136986301	0.41269	0.36394	0.32905	0.30151	0.29067	0.25839	0.19084	0.15401	0.14254	0.14082	0.11904	0.08487	0.07340000000000001	0.06351999999999999
1.696306429548564	0.40159	0.35453	0.31841	0.29409	0.28286	0.25308	0.18468	0.14826	0.13627	0.13703	0.11604	0.08204	0.07152	0.06329
1.693989071038251	0.3925	0.34493	0.31516	0.28997	0.27888	0.24932	0.1827	0.14419	0.13536	0.13521	0.11354	0.08198	0.07099999999999999	0.06212
1.691678035470668	0.3842	0.3385	0.30823	0.28303	0.26991	0.24183	0.17787	0.14168	0.13388	0.13298	0.11315	0.08108	0.07327	0.06202
1.689373297002725	0.37381	0.32985	0.30247	0.27686	0.26698	0.23746	0.1724	0.14017	0.13182	0.13183	0.11173	0.08271000000000001	0.07004000000000001	0.05972
1.687074829931973	0.36483	0.32187	0.29819	0.27292	0.26142	0.23359	0.17067	0.13568	0.12843	0.12872	0.1106	0.08076	0.07048	0.06575
1.684782608695652	0.35234	0.31692	0.28775	0.26209	0.25304	0.22449	0.1635	0.12983	0.12391	0.12386	0.10547	0.07668	0.06737	0.06365
1.682496607869742	0.34651	0.30661	0.28537	0.2573	0.24721	0.21949	0.16027	0.12951	0.12205	0.12144	0.10434	0.07863000000000001	0.06745	0.06174
1.680216802168022	0.33668	0.30109	0.27715	0.24955	0.23862	0.21335	0.1576	0.12663	0.1187	0.11972	0.10229	0.07914	0.06827999999999999	0.06252000000000001
1.677943166441137	0.32621	0.29239	0.26839	0.24475	0.23533	0.21086	0.15227	0.12296	0.11709	0.11679	0.10274	0.07496999999999999	0.06642000000000001	0.06163
1.675675675675676	0.32071	0.28501	0.26522	0.23892	0.22975	0.205	0.14823	0.11996	0.1133	0.11611	0.10004	0.07492	0.06644	0.06182
1.673414304993252	0.31631	0.28073	0.26138	0.23611	0.2266	0.20148	0.14744	0.11911	0.11393	0.1157	0.10154	0.07534	0.06834	0.06225
1.671159029649596	0.30867	0.27238	0.25536	0.22928	0.21973	0.19409	0.14133	0.11713	0.11137	0.11297	0.09605	0.07541	0.06743	0.06313000000000001
1.668909825033647	0.29701	0.26974	0.25059	0.21902	0.21537	0.1912	0.13938	0.11138	0.10791	0.11018	0.09729	0.07289	0.06646000000000001	0.06476
1.666666666666667	0.29326	0.2619	0.24324	0.21558	0.20657	0.18558	0.1373	0.10862	0.10774	0.10753	0.09341000000000001	0.07138	0.06439	0.05921
1.664429530201342	0.28432	0.2555	0.23842	0.21229	0.20331	0.18115	0.13348	0.11065	0.10251	0.10616	0.09606000000000001	0.07224	0.06648999999999999	0.06126
1.662198391420912	0.27989	0.24805	0.23076	0.20558	0.19845	0.17561	0.12843	0.10496	0.10221	0.10344	0.08986	0.07005	0.06519	0.06084
1.659973226238286	0.27052	0.23972	0.22721	0.20031	0.19342	0.17233	0.12535	0.10079	0.10005	0.10043	0.08881	0.06913999999999999	0.06225	0.05851
1.657754010695187	0.26605	0.23712	0.22235	0.1943	0.19103	0.16884	0.12518	0.09993	0.09666	0.09866	0.08903999999999999	0.07026	0.06319	0.05993
1.655540720961282	0.25963	0.23402	0.21723	0.19274	0.18513	0.1647	0.12082	0.09795	0.09472	0.09593	0.08724999999999999	0.07002	0.06142	0.06119
1.653333333333333	0.25556	0.2267	0.2149	0.18728	0.1817	0.16532	0.12074	0.09829	0.09520000000000001	0.09703000000000001	0.0878	0.07008	0.06244	0.06111
1.651131824234354	0.24812	0.2209	0.20987	0.18154	0.17468	0.15728	0.11735	0.09396	0.09315	0.09107999999999999	0.08221000000000001	0.06938	0.06191	0.05885
1.648936170212766	0.24601	0.21751	0.20657	0.17956	0.17397	0.1531	0.11271	0.09146	0.09174	0.09375	0.08620999999999999	0.06891	0.0622	0.0599
1.646746347941567	0.24201	0.21325	0.20165	0.17796	0.16979	0.1532	0.11293	0.09254999999999999	0.09131	0.09414	0.08672000000000001	0.07045999999999999	0.06526999999999999	0.06162
1.644562334217507	0.23821	0.20592	0.19632	0.17019	0.16629	0.14897	0.10969	0.08865000000000001	0.09463000000000001	0.08949	0.08476	0.06897	0.06324	0.06071
1.642384105960265	0.23318	0.20469	0.19258	0.17031	0.1629	0.14723	0.10588	0.08658	0.08645	0.09035	0.0824	0.06916	0.06165	0.05891
1.64021164021164	0.22558	0.20123	0.18775	0.16247	0.15495	0.14	0.10296	0.08569	0.08674	0.08803	0.08017000000000001	0.06612999999999999	0.06308	0.05852
1.638044914134742	0.22485	0.19514	0.18651	0.16036	0.15525	0.13978	0.10086	0.08411	0.08452999999999999	0.08845	0.08155999999999999	0.06683	0.06097	0.05976
1.635883905013193	0.21748	0.19235	0.18046	0.1528	0.15262	0.13573	0.10041	0.08093	0.08416999999999999	0.08656999999999999	0.07914	0.06666	0.06234	0.06107
1.633728590250329	0.21307	0.1847	0.17722	0.15491	0.14595	0.13212	0.09648	0.07861	0.08289000000000001	0.08309999999999999	0.07524	0.06507	0.05912	0.05975
1.631578947368421	0.20845	0.18246	0.17206	0.15198	0.14704	0.13132	0.09669999999999999	0.07618999999999999	0.08272	0.0847	0.07504	0.06642000000000001	0.06249	0.05859
1.629434954007884	0.20737	0.18097	0.16909	0.1466	0.14368	0.12746	0.09767000000000001	0.07833	0.08225	0.08283	0.07514	0.06648999999999999	0.06078	0.0592
1.627296587926509	0.20618	0.17726	0.16833	0.14655	0.14108	0.12742	0.09049	0.07994999999999999	0.08006000000000001	0.08197	0.07552	0.06557	0.06089	0.05747
1.625163826998689	0.2008	0.17168	0.16542	0.14149	0.13528	0.12617	0.08962000000000001	0.07733	0.07630000000000001	0.07757	0.07351000000000001	0.06467000000000001	0.05783	0.05481
1.62303664921466	0.19879	0.16905	0.16415	0.1368	0.13479	0.12392	0.08766	0.07371999999999999	0.07464	0.07819	0.07226	0.06333999999999999	0.05985	0.05718
1.620915032679739	0.19331	0.16894	0.16079	0.13486	0.13231	0.12007	0.08842999999999999	0.07562000000000001	0.07785	0.08015	0.07396999999999999	0.06686	0.06211	0.05631
1.618798955613577	0.19373	0.16581	0.15647	0.13628	0.12786	0.11801	0.08450000000000001	0.07389999999999999	0.07596	0.07632	0.0755	0.06551	0.06344	0.05698
1.616688396349413	0.18605	0.15806	0.14983	0.12867	0.12659	0.11348	0.0854	0.07034	0.06737	0.07521	0.06812	0.06247	0.05577	0.05834
1.614583333333333	0.18296	0.15573	0.14688	0.12503	0.12213	0.1108	0.07961	0.06949	0.07172000000000001	0.07547	0.06748999999999999	0.06222	0.05752	0.05472
1.612483745123537	0.18114	0.15317	0.14649	0.12477	0.12172	0.10888	0.08334999999999999	0.06769	0.07418	0.07095	0.07092	0.06132	0.05493	0.05566
1.61038961038961	0.1791	0.15154	0.1403	0.12154	0.11631	0.10737	0.07854999999999999	0.06501999999999999	0.06895	0.07237	0.06902999999999999	0.05827	0.05746	0.05704
1.608300907911803	0.17426	0.15541	0.14553	0.12328	0.12174	0.10907	0.08119	0.06636	0.07235999999999999	0.0784	0.07077	0.06424000000000001	0.06037	0.05765
1.606217616580311	0.1713	0.14729	0.13996	0.11916	0.11782	0.102	0.07993	0.06793	0.07296	0.07528	0.07056999999999999	0.06116	0.05867	0.05431
1.604139715394567	0.17384	0.14384	0.13535	0.11374	0.11241	0.10205	0.07815999999999999	0.06294	0.06451	0.07194	0.06845	0.06073	0.05877	0.05635
1.602067183462532	0.16751	0.14083	0.13822	0.11552	0.11202	0.10163	0.07675999999999999	0.06383	0.06655	0.07102	0.068	0.05935	0.05307	0.05331
1.6	0.16453	0.1412	0.13193	0.11139	0.10464	0.09859	0.0728	0.06189	0.06909	0.06943000000000001	0.0639	0.06116	0.05723	0.05321
1.597938144329897	0.1638	0.13337	0.12881	0.10678	0.10503	0.09463000000000001	0.07081	0.0617	0.06414	0.06615	0.06337	0.05758	0.05521	0.05486
1.595881595881596	0.16289	0.1364	0.12786	0.11198	0.10559	0.10164	0.0721	0.06204	0.06637999999999999	0.07432999999999999	0.06897	0.06126	0.05771	0.05573
1.593830334190231	0.16421	0.13557	0.12548	0.10814	0.1047	0.09526999999999999	0.06943000000000001	0.05941	0.06662999999999999	0.07005	0.06558	0.0603	0.05767	0.05516
1.59178433889602	0.1558	0.131	0.12525	0.10555	0.10174	0.09470000000000001	0.07011000000000001	0.06014	0.06547	0.06766999999999999	0.06695	0.05922	0.05747	0.0547
1.58974358974359	0.15627	0.13074	0.12514	0.10433	0.10159	0.09215	0.07134	0.05826	0.06268	0.06929	0.06832000000000001	0.05746	0.05663	0.05345
1.587708066581306	0.15593	0.13164	0.12575	0.10524	0.10024	0.09207	0.06819	0.06285	0.06629	0.06864000000000001	0.06845	0.05844	0.05811	0.05713
1.585677749360614	0.15399	0.12745	0.12182	0.09936	0.09751	0.09256	0.06949	0.0588	0.06501	0.06661	0.06683	0.05785	0.05949	0.05231
1.583652618135377	0.15474	0.12978	0.1222	0.10162	0.09732	0.09217	0.06884999999999999	0.05876	0.06548	0.07053	0.06936	0.06107	0.05741	0.05356
1.581632653061225	0.15282	0.12279	0.11881	0.09589	0.09444	0.08674	0.0634	0.05389	0.06357	0.0646	0.06152	0.05995	0.05345	0.05801
1.579617834394905	0.14774	0.12319	0.11684	0.09646	0.09765	0.08801	0.06474000000000001	0.05894	0.06174	0.06417	0.06515	0.0619	0.05413	0.05114
1.577608142493639	0.15	0.12511	0.11633	0.09526	0.09794	0.08888	0.06648	0.05564	0.06358999999999999	0.06358999999999999	0.06302000000000001	0.05661	0.05641	0.05008
1.575603557814485	0.14701	0.12035	0.11232	0.09717000000000001	0.09225	0.08538	0.06899	0.05457	0.06072	0.06549000000000001	0.06195	0.058	0.05769	0.05128
1.573604060913706	0.14897	0.1211	0.11428	0.09358	0.09289	0.08612	0.06626	0.05227	0.0592	0.06662	0.06407	0.057	0.05366	0.05493
1.571609632446134	0.14386	0.11699	0.11163	0.08948	0.09114999999999999	0.08787	0.06447	0.05234	0.05968	0.06422	0.06331000000000001	0.05682	0.05529	0.05655
1.569620253164557	0.14247	0.12044	0.10898	0.09364	0.09317	0.08157	0.06079	0.05537	0.06104	0.06573	0.06757000000000001	0.05881	0.05706	0.0498
1.56763590391909	0.14145	0.11352	0.111	0.08891	0.0887	0.08142000000000001	0.06217	0.05181	0.06105	0.06737	0.06319	0.05746	0.05197	0.05225
1.565656565656566	0.14552	0.11618	0.10797	0.09427000000000001	0.08878	0.08462	0.06278	0.0537	0.05707	0.06370000000000001	0.06557	0.05932	0.05029	0.05739
1.563682219419924	0.1411	0.11371	0.10522	0.08651	0.09222	0.08266999999999999	0.06519	0.05423	0.06079	0.06812	0.0645	0.06065	0.05316	0.05059
1.561712846347607	0.13999	0.1152	0.10487	0.09118	0.08749999999999999	0.08313	0.05674	0.0586	0.06201	0.06307	0.06154	0.05696	0.05443	0.05354
1.559748427672956	0.1374	0.10906	0.10013	0.08547	0.08477999999999999	0.08122	0.05816	0.05272	0.05504	0.06211	0.05708	0.05471	0.05662	0.05235
1.557788944723618	0.13405	0.10662	0.09593	0.08304	0.0785	0.07649	0.0565	0.04368	0.04947	0.05771	0.05596	0.05394	0.04776	0.05367
1.555834378920954	0.13104	0.10708	0.10132	0.08597	0.08211	0.08085000000000001	0.05988	0.0479	0.0536	0.06077	0.05524	0.0572	0.04773	0.05293
1.553884711779449	0.14	0.11469	0.10376	0.08817	0.08599	0.07818	0.06358	0.0517	0.06185	0.06198	0.06408	0.06016	0.05682	0.05698
1.551939924906133	0.12976	0.1037	0.09964000000000001	0.07908	0.07948	0.07255	0.05244	0.05019	0.05599	0.05412	0.05402	0.05555	0.05127	0.05413
1.55	0.13151	0.10372	0.10036	0.08416	0.08504	0.07704	0.06147	0.04789	0.05615	0.06253	0.06189	0.05334	0.05078	0.05578
1.548064918851436	0.13505	0.10607	0.09833	0.08180999999999999	0.08635	0.08295	0.06209	0.05127	0.05914	0.06109	0.06123	0.05676	0.05116	0.0506
1.546134663341646	0.12876	0.10198	0.09656000000000001	0.08184	0.081	0.07492	0.05109	0.04792	0.0563	0.056	0.05557	0.05549	0.0507	0.0512
1.544209215442092	0.12878	0.09685000000000001	0.09157	0.08251	0.08162999999999999	0.07189	0.053	0.04462	0.05129	0.05623	0.06075	0.05862	0.04932	0.04755
1.54228855721393	0.13098	0.10486	0.09797	0.07691000000000001	0.07921	0.07695	0.05781	0.05544	0.05694	0.06301	0.06369	0.0552	0.05307	0.04976
1.540372670807453	0.12262	0.10048	0.09649000000000001	0.0766	0.0776	0.06988999999999999	0.05475	0.05258	0.05802	0.05921	0.0587	0.05868	0.0511	0.04732
1.538461538461539	0.12308	0.1031	0.09446	0.08217000000000001	0.07697	0.07573000000000001	0.05377	0.0502	0.05125	0.06304	0.05843	0.05174	0.05188	0.05558
1.536555142503098	0.12342	0.09710000000000001	0.09365999999999999	0.07228999999999999	0.07656	0.07386	0.05622	0.04485	0.05249	0.05996	0.05335	0.05271	0.04951	0.04802
1.534653465346535	0.1199	0.09622	0.0906	0.07065	0.06954	0.06665	0.04882	0.04245	0.04856	0.05118	0.05243	0.0485	0.05139	0.04502
1.532756489493202	0.1274	0.09823	0.10091	0.07897	0.07958	0.0737	0.05681	0.05327	0.05424	0.06225	0.05687	0.05484	0.06301	0.05044
1.530864197530864	0.12615	0.09829	0.09297999999999999	0.07658	0.07502	0.07063999999999999	0.05535	0.05077	0.05113	0.05707	0.0616	0.0582	0.05313	0.04778
1.528976572133169	0.12583	0.10313	0.09457	0.08322	0.08986	0.07327	0.05314	0.05517	0.05869	0.05849	0.06045	0.06059	0.05627	0.04623
1.527093596059113	0.12558	0.09422	0.09118999999999999	0.07383000000000001	0.07048	0.0709	0.05689	0.04987	0.05279	0.05585	0.0645	0.0555	0.04987	0.04294
1.525215252152522	0.119	0.09852	0.07994999999999999	0.06687	0.07164	0.0649	0.04353	0.04293	0.04856	0.05449	0.05364	0.05216	0.04572	0.05372
1.523341523341523	0.11834	0.09209000000000001	0.08704000000000001	0.07317	0.06862	0.06321	0.05593	0.04432	0.04801	0.05529	0.05965	0.05039	0.0515	0.0507
1.521472392638037	0.11686	0.09611	0.08314000000000001	0.06934999999999999	0.06691999999999999	0.06438000000000001	0.05235	0.04707	0.05208	0.05397	0.05035	0.05847	0.04719	0.05049
1.519607843137255	0.11923	0.08616	0.08624	0.07334	0.06920999999999999	0.06562999999999999	0.05396	0.04245	0.0553	0.05198	0.05478	0.05282	0.05489	0.05015
1.517747858017136	0.12212	0.09403	0.08753	0.07994999999999999	0.07296999999999999	0.06763	0.05001	0.04942	0.05233	0.05878	0.05999	0.05904	0.04404	0.04228
1.515892420537897	0.11429	0.08899	0.07926999999999999	0.0711	0.06776	0.06912	0.04885	0.04257	0.05048	0.05588	0.05369	0.04755	0.04575	0.04971
1.514041514041514	0.11319	0.09264	0.08391999999999999	0.07475999999999999	0.0755	0.06768	0.0531	0.04465	0.05315	0.05684	0.05565	0.05585	0.05718	0.04734
1.51219512195122	0.11054	0.08840000000000001	0.07665	0.07580000000000001	0.07033	0.06558	0.05048	0.04079	0.0476	0.04663	0.047	0.05067	0.04593	0.05434
1.510353227771011	0.11209	0.09702	0.08762	0.0644	0.06950000000000001	0.06336	0.05238	0.04746	0.05334	0.06112	0.05988	0.05404	0.0568	0.04582
1.508515815085158	0.10926	0.08276	0.07996	0.06568	0.06176	0.06270000000000001	0.04758	0.03981	0.04883	0.04424	0.04887	0.0418	0.04108	0.05059
1.506682867557716	0.10969	0.08782	0.08512	0.06247	0.06678000000000001	0.06379	0.04524	0.04217	0.04997	0.05171	0.04938	0.04677	0.04989	0.04832
1.504854368932039	0.11264	0.09277000000000001	0.07872	0.0716	0.06920999999999999	0.07156	0.04856	0.0503	0.04759	0.06115	0.05468	0.05215	0.04618	0.05079
1.503030303030303	0.12179	0.09392	0.08570999999999999	0.0709	0.07127	0.06365999999999999	0.05049	0.04581	0.05036	0.05873	0.0635	0.06204	0.05289	0.05113
1.501210653753027	0.11195	0.09056	0.08253000000000001	0.07251000000000001	0.06776	0.06019	0.04856	0.04555	0.05029	0.05831	0.05831	0.05237	0.05041	0.04729
1.499395405078597	0.11068	0.09186	0.08366	0.07113999999999999	0.07381	0.07156	0.05103	0.04871	0.05629	0.0602	0.06223	0.05607	0.05976	0.05087
1.497584541062802	0.10805	0.08549	0.07337	0.07063999999999999	0.06067	0.0546	0.04242	0.03744	0.04594	0.05219	0.04925	0.05136	0.04341	0.05165
1.495778045838359	0.10823	0.07857	0.07201	0.06270000000000001	0.06429	0.05908	0.04968	0.03782	0.04214	0.05193	0.05459	0.05062	0.04905	0.04815
1.493975903614458	0.109	0.08683	0.08198	0.06397	0.0665	0.05588	0.04895	0.04321	0.04946	0.04781	0.05298	0.05492	0.04673	0.04685
1.492178098676294	0.1105	0.07674	0.07188	0.05983	0.06069	0.05582	0.04214	0.0352	0.03968	0.04546	0.04602	0.04613	0.04148	0.05116
1.490384615384615	0.10603	0.08024000000000001	0.07808	0.06849	0.07026	0.06312	0.05505	0.04487	0.05068	0.05229	0.05281	0.05037	0.04893	0.04073
1.48859543817527	0.09931	0.07945000000000001	0.06963	0.05972	0.05747	0.05526	0.04823	0.03218	0.04153	0.04395	0.04692	0.04168	0.02948	0.0458
1.486810551558753	0.09784	0.08057	0.07207	0.0631	0.0635	0.04617	0.04012	0.03615	0.03496	0.04942	0.04091	0.03687	0.04013	0.05226
1.48502994011976	0.10536	0.07621	0.08483	0.06483999999999999	0.06466	0.06611	0.04394	0.0492	0.04546	0.05147	0.0501	0.05485	0.04843	0.04233
1.483253588516746	0.11026	0.08587	0.0825	0.05931	0.0649	0.06752	0.04492	0.04522	0.04573	0.05379	0.04752	0.04665	0.05045	0.05461
1.481481481481481	0.10275	0.08179	0.08049000000000001	0.0567	0.06895999999999999	0.06194	0.04161	0.03359	0.03973	0.05188	0.04935	0.05078	0.04607	0.04193
1.479713603818616	0.10549	0.08008999999999999	0.07278999999999999	0.06119	0.06191	0.06081	0.04618	0.04465	0.04877	0.05303	0.05187	0.05141	0.04167	0.0407
1.477949940405244	0.10945	0.08636000000000001	0.07701	0.06503	0.06528	0.05553	0.04257	0.03718	0.04623	0.0528	0.05267	0.0482	0.05446	0.04057
1.476190476190476	0.10126	0.07778	0.07335999999999999	0.05327	0.05647	0.05007	0.04318	0.04269	0.04338	0.04502	0.0523	0.04978	0.04664	0.04797
1.474435196195006	0.10752	0.07844	0.07188	0.06139	0.06152	0.05668	0.0491	0.04413	0.04637	0.05327	0.04501	0.04976	0.04444	0.04168
1.472684085510689	0.09672	0.08699999999999999	0.07368	0.05643	0.06183	0.0571	0.04679	0.03616	0.04834	0.04482	0.04367	0.04495	0.04805	0.048
1.470937129300119	0.10226	0.08107	0.07111000000000001	0.05631	0.06285	0.05716	0.04063	0.03913	0.04932	0.05206	0.05362	0.04185	0.0486	0.04316
1.469194312796209	0.11169	0.08269	0.07260999999999999	0.06064	0.06487	0.05784	0.05355	0.04172	0.04773	0.05669	0.05357	0.05009	0.04499	0.06137
1.467455621301775	0.10968	0.08323999999999999	0.07419000000000001	0.06655999999999999	0.06566	0.05325	0.04482	0.04258	0.0461	0.05155	0.04809	0.04981	0.04636	0.04001
1.465721040189125	0.10661	0.07725	0.07391	0.06267	0.05811	0.05964	0.04358	0.03819	0.04846	0.05892	0.04945	0.04654	0.03784	0.04457
1.463990554899646	0.09223000000000001	0.07394000000000001	0.06741999999999999	0.05008	0.05813	0.05371	0.04051	0.02995	0.04946	0.04112	0.04846	0.04786	0.04352	0.04331
1.462264150943396	0.0993	0.08452999999999999	0.07831	0.0658	0.06333	0.06267	0.04649	0.03809	0.05698	0.05207	0.05025	0.05461	0.05294	0.03958
1.460541813898704	0.09822	0.06611	0.06185	0.05021	0.05512	0.05041	0.03451	0.04056	0.03571	0.04606	0.04469	0.04043	0.04147	0.04659
1.458823529411765	0.09593	0.07729	0.07174999999999999	0.0475	0.05956	0.04703	0.03517	0.03001	0.03702	0.04404	0.04903	0.04293	0.03876	0.04492
