energy	'P3HT=0'	'5'	'10'	'15'	'20'	'30'	'40'	'50'	'60'	'70'	'80'	'85'	'90'	'95'	'100'
2.43614931237721	0.37382	0.38886	0.40288	0.40512	0.39604	0.4234	0.5475	0.60017	0.63468	0.56398	0.56362	0.60329	0.60062	0.63039	0.61337
2.431372549019608	0.37611	0.38989	0.40295	0.40515	0.39715	0.42337	0.54774	0.60077	0.6368	0.56603	0.5660500000000001	0.60726	0.60424	0.63591	0.61639
2.426614481409002	0.37545	0.39233	0.40527	0.4062	0.39759	0.4242	0.54664	0.60104	0.63825	0.56935	0.56836	0.60982	0.6081	0.64025	0.62219
2.421875	0.37571	0.39224	0.40416	0.40538	0.39793	0.42318	0.54693	0.60183	0.6401	0.5694900000000001	0.5702	0.61193	0.61077	0.64149	0.62599
2.417153996101364	0.3777	0.39294	0.40535	0.40634	0.39888	0.42447	0.54843	0.60183	0.6447000000000001	0.57124	0.5744899999999999	0.6168	0.61493	0.64557	0.62983
2.412451361867704	0.37639	0.39405	0.40628	0.407	0.39859	0.4247	0.54702	0.60231	0.64534	0.57374	0.57746	0.61785	0.61782	0.64919	0.63337
2.407766990291262	0.37941	0.39485	0.40743	0.40918	0.3996	0.42501	0.54772	0.60383	0.64819	0.57665	0.5793700000000001	0.62115	0.61947	0.65327	0.63539
2.403100775193798	0.37761	0.39424	0.40684	0.4079	0.39888	0.42366	0.54726	0.60222	0.65005	0.57795	0.58163	0.62191	0.62117	0.65469	0.63967
2.398452611218568	0.3792	0.39477	0.40759	0.40829	0.39907	0.42408	0.54638	0.60131	0.6523099999999999	0.57901	0.5827	0.62322	0.62399	0.65783	0.64063
2.393822393822394	0.37905	0.39703	0.40879	0.40954	0.39961	0.42509	0.5476799999999999	0.60446	0.65443	0.58055	0.5859	0.62847	0.6273	0.66078	0.64413
2.389210019267823	0.37929	0.39589	0.40827	0.40874	0.40082	0.42328	0.54499	0.60175	0.65425	0.58064	0.5870300000000001	0.6279400000000001	0.62929	0.66216	0.64655
2.384615384615385	0.37871	0.39601	0.408	0.40925	0.39981	0.42344	0.54328	0.59971	0.65529	0.5821499999999999	0.58584	0.62799	0.63003	0.66165	0.64589
2.380038387715931	0.38119	0.39659	0.41073	0.40977	0.40065	0.42401	0.54284	0.60034	0.65783	0.58279	0.58885	0.63117	0.63235	0.66644	0.64803
2.375478927203065	0.37836	0.39691	0.40863	0.40986	0.40042	0.42173	0.54211	0.59901	0.65713	0.58391	0.58865	0.63195	0.63347	0.66623	0.64935
2.370936902485659	0.3793	0.39705	0.40925	0.40932	0.40002	0.4242	0.54062	0.59785	0.6585	0.58496	0.5902500000000001	0.63195	0.63471	0.6682	0.6508
2.366412213740458	0.3791	0.39656	0.40903	0.40784	0.4005	0.42243	0.54105	0.59674	0.65761	0.58379	0.59118	0.63441	0.63468	0.66762	0.65355
2.361904761904762	0.37778	0.39625	0.40748	0.40739	0.39875	0.42023	0.53816	0.5944	0.65723	0.58327	0.59012	0.63267	0.63343	0.669	0.65274
2.357414448669202	0.37712	0.39589	0.40687	0.40741	0.39811	0.41995	0.5355	0.59239	0.65777	0.58234	0.5899799999999999	0.63251	0.63458	0.6671	0.65271
2.352941176470588	0.37764	0.39707	0.40617	0.40825	0.39899	0.41935	0.53376	0.59177	0.65437	0.581	0.59097	0.63164	0.63443	0.66926	0.6536
2.348484848484849	0.37746	0.39528	0.40634	0.40701	0.39712	0.41903	0.53279	0.58992	0.65628	0.58238	0.58931	0.63169	0.63537	0.66756	0.65219
2.344045368620038	0.37686	0.39414	0.40611	0.40764	0.39709	0.41674	0.531	0.58833	0.6566	0.58111	0.59149	0.63097	0.6346000000000001	0.66814	0.65352
2.339622641509434	0.37506	0.39311	0.40401	0.40529	0.39499	0.41494	0.52683	0.58541	0.65502	0.57842	0.58874	0.63204	0.63431	0.66716	0.65258
2.335216572504708	0.3753	0.39464	0.4056	0.40622	0.39662	0.41527	0.52638	0.5829299999999999	0.65432	0.5794	0.58733	0.63275	0.63345	0.66831	0.65298
2.330827067669173	0.37528	0.39309	0.40361	0.40557	0.39484	0.41421	0.52432	0.58092	0.65257	0.5784	0.58787	0.62905	0.6343800000000001	0.66803	0.65171
2.326454033771107	0.37358	0.39308	0.40292	0.4031	0.39361	0.41229	0.5219200000000001	0.57829	0.6489200000000001	0.57741	0.58989	0.63062	0.63331	0.66613	0.6523
2.322097378277153	0.37142	0.38971	0.40329	0.40214	0.39155	0.41019	0.51632	0.57521	0.64721	0.57547	0.58749	0.62947	0.63068	0.66504	0.65104
2.317757009345794	0.36988	0.38964	0.39974	0.40181	0.39067	0.40817	0.51598	0.57214	0.64885	0.57456	0.5867599999999999	0.62817	0.63282	0.66508	0.65206
2.313432835820895	0.37014	0.38975	0.40133	0.39975	0.3906	0.40618	0.51229	0.56834	0.64729	0.57426	0.58625	0.62718	0.63328	0.66555	0.65354
2.309124767225326	0.3693	0.38791	0.40009	0.39945	0.38836	0.40511	0.50869	0.56568	0.6458199999999999	0.57377	0.58548	0.62803	0.63191	0.6657	0.65154
2.304832713754647	0.36654	0.38635	0.39692	0.39828	0.38761	0.40268	0.5059	0.56193	0.64454	0.5703	0.58438	0.6248899999999999	0.63109	0.66742	0.65258
2.300556586270872	0.36375	0.3849	0.39581	0.39627	0.38432	0.40009	0.50046	0.55774	0.64344	0.56977	0.58295	0.62522	0.63013	0.66759	0.6540899999999999
2.296296296296296	0.36202	0.38331	0.39357	0.39331	0.3821	0.39811	0.49776	0.55413	0.64128	0.5680500000000001	0.58275	0.62313	0.63076	0.66801	0.65445
2.292051756007394	0.36034	0.38107	0.39275	0.39143	0.38161	0.39497	0.4936	0.5502899999999999	0.64059	0.56734	0.5821	0.62323	0.63052	0.6666299999999999	0.65386
2.287822878228782	0.35851	0.3788	0.38995	0.38838	0.37949	0.3914	0.48838	0.54548	0.63987	0.56526	0.58036	0.62349	0.63198	0.66853	0.65464
2.283609576427256	0.3565	0.37601	0.38566	0.38562	0.37678	0.3876	0.48328	0.54095	0.63818	0.56415	0.57995	0.62418	0.63196	0.66756	0.65527
2.279411764705882	0.35398	0.37466	0.38492	0.38439	0.37486	0.38658	0.48058	0.5360200000000001	0.63733	0.5622200000000001	0.58006	0.62439	0.63402	0.66957	0.65817
2.275229357798165	0.34978	0.37149	0.38196	0.38123	0.37208	0.38205	0.47501	0.53074	0.6364	0.56115	0.58008	0.62249	0.6319	0.66979	0.65728
2.271062271062271	0.34646	0.3683	0.37806	0.37757	0.36915	0.37925	0.46819	0.52632	0.63427	0.55908	0.57663	0.62221	0.63257	0.67322	0.66125
2.26691042047532	0.34243	0.36498	0.37586	0.3741	0.36639	0.37561	0.46292	0.5190399999999999	0.63443	0.55865	0.57752	0.62237	0.63349	0.67327	0.66179
2.262773722627737	0.34091	0.36191	0.37188	0.37221	0.36234	0.37113	0.45875	0.51384	0.63303	0.55745	0.57823	0.62319	0.635	0.674	0.662
2.258652094717668	0.33541	0.35826	0.36908	0.36794	0.35749	0.36633	0.45335	0.50958	0.63019	0.5543	0.57495	0.6218	0.63498	0.67408	0.66323
2.254545454545454	0.33104	0.35267	0.36273	0.36257	0.35385	0.36229	0.44438	0.50117	0.62773	0.55182	0.57439	0.6214	0.63219	0.67502	0.66343
2.250453720508167	0.32746	0.34942	0.35964	0.35846	0.34923	0.35607	0.43907	0.49588	0.62587	0.55001	0.57056	0.62174	0.6326000000000001	0.6762	0.66284
2.246376811594203	0.31993	0.34336	0.35488	0.35311	0.34572	0.35268	0.42983	0.48788	0.6233	0.54713	0.5687	0.6201	0.63224	0.67321	0.6648500000000001
2.242314647377939	0.31684	0.33887	0.3493	0.34875	0.34113	0.34615	0.42429	0.48115	0.62116	0.5441	0.56732	0.61825	0.6317199999999999	0.67382	0.66453
2.23826714801444	0.31198	0.33549	0.34619	0.34482	0.33656	0.34109	0.41657	0.47351	0.61952	0.54187	0.56515	0.61624	0.63154	0.67449	0.66184
2.234234234234234	0.30727	0.33015	0.34045	0.33904	0.33208	0.33574	0.40955	0.46729	0.61526	0.53773	0.56402	0.61467	0.6289400000000001	0.67203	0.66306
2.230215827338129	0.30141	0.32498	0.3349	0.33319	0.3267	0.33095	0.40136	0.4585	0.61313	0.5352	0.56086	0.61154	0.62814	0.67137	0.66113
2.2262118491921	0.29596	0.31855	0.32902	0.32776	0.32152	0.32394	0.39439	0.45085	0.60936	0.53028	0.55691	0.6097	0.6257	0.66955	0.65935
2.222222222222222	0.29024	0.31433	0.32429	0.32311	0.31658	0.31944	0.38684	0.44292	0.60456	0.52584	0.55348	0.60476	0.62361	0.6666299999999999	0.6583
2.21824686940966	0.28579	0.30716	0.31752	0.31639	0.31162	0.31307	0.37828	0.43434	0.59833	0.52247	0.55172	0.60202	0.6223	0.66225	0.65729
2.214285714285714	0.27941	0.30306	0.31231	0.31123	0.30634	0.30713	0.37048	0.42649	0.5946	0.51859	0.54671	0.59778	0.61546	0.66117	0.65446
2.210338680926916	0.27432	0.29583	0.30629	0.30582	0.30029	0.30165	0.36174	0.41811	0.58996	0.51242	0.54226	0.5946	0.61339	0.6556999999999999	0.65119
2.206405693950178	0.26896	0.29115	0.30125	0.29968	0.29429	0.29524	0.35594	0.41017	0.58438	0.50725	0.53734	0.58956	0.61011	0.65161	0.6474299999999999
2.202486678507993	0.26335	0.28536	0.29397	0.29385	0.28868	0.29004	0.34552	0.40155	0.57748	0.50159	0.53265	0.58383	0.60275	0.64664	0.64255
2.198581560283688	0.2569	0.27894	0.28883	0.28827	0.28445	0.28346	0.33775	0.39233	0.57093	0.49542	0.52706	0.5781500000000001	0.59921	0.642	0.63606
2.194690265486726	0.25059	0.27293	0.2828	0.28234	0.2776	0.27707	0.32997	0.3847	0.56418	0.48954	0.52117	0.57292	0.59292	0.63678	0.63336
2.190812720848057	0.24318	0.26573	0.27558	0.27446	0.2714	0.27033	0.31985	0.3742	0.5578	0.48263	0.51601	0.56568	0.58599	0.62834	0.62582
2.18694885361552	0.23927	0.26208	0.27123	0.26983	0.26595	0.26615	0.31393	0.36646	0.55011	0.47692	0.51225	0.5603	0.58203	0.62256	0.6188900000000001
2.183098591549296	0.23177	0.25329	0.26394	0.26306	0.25994	0.25923	0.30321	0.35585	0.541	0.46864	0.5028899999999999	0.55359	0.57382	0.61436	0.6130100000000001
2.179261862917399	0.22617	0.24692	0.25743	0.25721	0.25535	0.25276	0.29665	0.34741	0.53376	0.46248	0.49741	0.54695	0.56775	0.60849	0.60541
2.175438596491228	0.21924	0.24059	0.25141	0.25019	0.24779	0.2456	0.28857	0.3377	0.52525	0.45499	0.49056	0.53866	0.5595	0.59868	0.59822
2.171628721541156	0.21405	0.23425	0.24437	0.2432	0.24041	0.24021	0.27853	0.32916	0.516	0.44746	0.48274	0.53203	0.5508999999999999	0.5904700000000001	0.59158
2.167832167832168	0.2072	0.22744	0.23747	0.23675	0.23548	0.23365	0.27294	0.32112	0.50868	0.43972	0.47649	0.52247	0.54383	0.58402	0.58261
2.164048865619546	0.20049	0.22211	0.22996	0.23239	0.22974	0.2286	0.26439	0.31133	0.50084	0.4326	0.46842	0.51498	0.53522	0.57357	0.57534
2.160278745644599	0.19533	0.21532	0.22422	0.22344	0.22436	0.22157	0.25606	0.30336	0.49191	0.42398	0.46164	0.50647	0.52771	0.56489	0.56837
2.156521739130435	0.18789	0.20889	0.21801	0.21853	0.21694	0.21537	0.24893	0.29564	0.48238	0.41773	0.45593	0.50017	0.51881	0.55955	0.56002
2.152777777777778	0.1834	0.20358	0.21246	0.21239	0.21108	0.20973	0.24209	0.28685	0.47483	0.41161	0.44819	0.49311	0.51233	0.54938	0.5533400000000001
2.149046793760832	0.17789	0.19743	0.20533	0.20647	0.206	0.20499	0.23556	0.27872	0.46545	0.40377	0.442	0.48548	0.50471	0.54316	0.54587
2.145328719723183	0.17241	0.19134	0.2016	0.20059	0.19986	0.20048	0.22832	0.2731	0.45987	0.39777	0.43494	0.47842	0.4996	0.53501	0.53585
2.141623488773748	0.16712	0.18597	0.19509	0.19541	0.19509	0.19443	0.22268	0.26518	0.45109	0.39103	0.42979	0.47223	0.49113	0.52791	0.53007
2.137931034482758	0.16044	0.17888	0.1893	0.18904	0.18927	0.18983	0.21646	0.25734	0.44449	0.38509	0.42367	0.4654	0.48666	0.5226	0.52404
2.134251290877797	0.15713	0.17515	0.18426	0.18481	0.18605	0.1845	0.21131	0.25362	0.43869	0.37941	0.41986	0.45998	0.48042	0.51478	0.51688
2.130584192439863	0.1522	0.17006	0.17935	0.17989	0.18067	0.18089	0.20575	0.24705	0.43191	0.37474	0.41318	0.45446	0.47562	0.51014	0.51184
2.126929674099486	0.1467	0.1642	0.17299	0.17415	0.17503	0.17483	0.19978	0.24078	0.42481	0.3696	0.40683	0.44871	0.46998	0.50373	0.50508
2.123287671232877	0.14253	0.16066	0.16954	0.17062	0.17108	0.17222	0.19631	0.23695	0.42061	0.36476	0.40415	0.44435	0.46681	0.5001100000000001	0.49979
2.11965811965812	0.13831	0.15679	0.16463	0.16552	0.16673	0.16702	0.19226	0.23223	0.41624	0.3612	0.40085	0.43995	0.46095	0.49551	0.49752
2.116040955631399	0.13368	0.15207	0.15972	0.16083	0.16288	0.16386	0.18677	0.22618	0.41171	0.3562	0.39689	0.43576	0.45715	0.49117	0.48883
2.112436115843271	0.12942	0.14677	0.15451	0.1572	0.15821	0.15797	0.18215	0.22197	0.40664	0.35271	0.39298	0.43108	0.45385	0.48734	0.48845
2.108843537414966	0.12619	0.14261	0.15203	0.15393	0.1554	0.15759	0.17964	0.21898	0.40426	0.35104	0.39069	0.42938	0.45147	0.48706	0.48567
2.105263157894737	0.12288	0.14016	0.14907	0.14978	0.15233	0.15389	0.17687	0.21577	0.40032	0.34846	0.38801	0.42727	0.44942	0.48325	0.48364
2.101694915254237	0.1186	0.1347	0.14412	0.14603	0.14833	0.14985	0.17278	0.21116	0.39847	0.3454	0.38455	0.42403	0.44521	0.48185	0.47978
2.098138747884941	0.11451	0.13107	0.14137	0.14287	0.14407	0.14604	0.17011	0.20808	0.39508	0.34191	0.38273	0.42073	0.44456	0.47799	0.47623
2.094594594594595	0.11195	0.12859	0.13787	0.14012	0.1423	0.14528	0.16774	0.20603	0.39412	0.34155	0.38064	0.42017	0.44348	0.47921	0.47538
2.09106239460371	0.10826	0.12454	0.1341	0.13669	0.13843	0.13907	0.1642	0.20241	0.3911	0.33834	0.3782	0.41701	0.44103	0.47633	0.47667
2.087542087542087	0.10263	0.12021	0.12934	0.13156	0.13518	0.13541	0.16079	0.19833	0.38838	0.33617	0.37473	0.41618	0.43791	0.47391	0.47356
2.084033613445378	0.1021	0.12008	0.12887	0.13097	0.13398	0.13669	0.16102	0.19824	0.38858	0.33543	0.37607	0.41529	0.43934	0.47653	0.47203
2.080536912751678	0.09938	0.11602	0.12441	0.12816	0.13113	0.13232	0.15736	0.19539	0.38728	0.33401	0.37326	0.4134	0.43849	0.47463	0.47302
2.077051926298157	0.09635000000000001	0.11451	0.12256	0.12534	0.12911	0.13054	0.15531	0.19425	0.38495	0.33262	0.37382	0.41301	0.43847	0.47473	0.47105
2.073578595317726	0.09461	0.11174	0.12086	0.12331	0.12833	0.13006	0.15431	0.19313	0.38451	0.33297	0.37246	0.41255	0.43805	0.47446	0.47076
2.070116861435726	0.09261	0.1111	0.11874	0.12255	0.12574	0.12777	0.15282	0.19197	0.38427	0.3314	0.37174	0.41155	0.43716	0.47431	0.46905
2.066666666666667	0.09032999999999999	0.10734	0.1169	0.11945	0.12301	0.12618	0.15159	0.19071	0.38311	0.33128	0.36983	0.41044	0.4358	0.47299	0.46977
2.063227953410982	0.0883	0.10414	0.11463	0.11809	0.12242	0.12275	0.1509	0.18832	0.38238	0.32934	0.36795	0.40842	0.4351	0.4733	0.46911
2.059800664451827	0.08595	0.10388	0.11318	0.11654	0.11938	0.12263	0.14914	0.18567	0.37894	0.32785	0.3666	0.40641	0.43473	0.47148	0.46612
2.056384742951907	0.08527	0.10394	0.1114	0.11493	0.11918	0.12211	0.14829	0.18629	0.37975	0.32741	0.36615	0.40575	0.43437	0.47078	0.46645
2.052980132450331	0.08257	0.09891	0.10786	0.11166	0.11589	0.11884	0.14534	0.18241	0.37549	0.32468	0.36343	0.40261	0.43086	0.46716	0.46438
2.049586776859504	0.07911	0.09556000000000001	0.10482	0.10889	0.11206	0.114	0.142	0.17957	0.37001	0.32077	0.35739	0.39748	0.42672	0.46261	0.46236
2.046204620462046	0.07908999999999999	0.09626	0.10572	0.11017	0.11432	0.11566	0.14224	0.17984	0.37026	0.32025	0.35797	0.39757	0.42444	0.46109	0.45647
2.042833607907743	0.07625999999999999	0.09451	0.10252	0.10671	0.11051	0.11318	0.13828	0.17626	0.36436	0.31449	0.35325	0.39161	0.41991	0.45597	0.45342
2.039473684210526	0.07628	0.09297999999999999	0.10221	0.10512	0.10906	0.11266	0.13809	0.17491	0.36125	0.31251	0.35102	0.38894	0.4167	0.45204	0.44929
2.036124794745485	0.07503	0.09125	0.10001	0.10478	0.10929	0.11152	0.13803	0.1727	0.35729	0.30967	0.34679	0.38469	0.41305	0.44701	0.44512
2.032786885245902	0.07321	0.08953	0.09915	0.10248	0.10697	0.1099	0.13468	0.16981	0.35094	0.30428	0.34131	0.37921	0.40539	0.43886	0.43979
2.029459901800327	0.07049	0.08729000000000001	0.09686	0.10009	0.10444	0.10648	0.13246	0.16633	0.34437	0.2996	0.33487	0.36916	0.39865	0.43077	0.43295
2.026143790849673	0.07138	0.08859	0.0974	0.10114	0.10451	0.10714	0.13175	0.16681	0.34058	0.29732	0.33186	0.36658	0.3942	0.42511	0.42516
2.022838499184339	0.06962	0.08575000000000001	0.09420000000000001	0.09666	0.10268	0.1055	0.12998	0.1615	0.33343	0.28984	0.32652	0.35846	0.38455	0.41552	0.41753
2.019543973941368	0.06776	0.08457000000000001	0.09248000000000001	0.09501999999999999	0.10051	0.10391	0.12833	0.15868	0.32485	0.28476	0.31896	0.35126	0.37567	0.40751	0.40755
2.016260162601626	0.06664	0.08308	0.09105000000000001	0.09394	0.09897	0.10099	0.12573	0.15592	0.31722	0.27825	0.31214	0.34267	0.36814	0.39807	0.39959
2.012987012987013	0.06682	0.08248	0.09056	0.09419	0.09772	0.10038	0.12251	0.15202	0.30887	0.27408	0.30494	0.33393	0.35871	0.38721	0.39006
2.009724473257699	0.06494	0.08036	0.08984	0.09186999999999999	0.09647	0.09834	0.12033	0.14958	0.29943	0.2658	0.29828	0.32564	0.35068	0.37527	0.37817
2.006472491909385	0.06448	0.07829999999999999	0.08603	0.09030000000000001	0.09419	0.09719999999999999	0.11849	0.1457	0.2905	0.25863	0.29142	0.31501	0.33972	0.36513	0.36828
2.003231017770598	0.06367	0.07826	0.08602	0.09001000000000001	0.09389	0.09556000000000001	0.11614	0.14264	0.28274	0.25215	0.28342	0.30642	0.3307	0.35342	0.35796
2	0.06212	0.07656	0.08406	0.08629000000000001	0.09123000000000001	0.09289	0.11338	0.13794	0.27121	0.24477	0.27448	0.29666	0.31933	0.34148	0.34487
1.996779388083736	0.06034	0.07480000000000001	0.08165	0.08352999999999999	0.08712	0.08996	0.10965	0.13402	0.26179	0.23558	0.26714	0.288	0.30903	0.32833	0.33382
1.993569131832797	0.06171	0.07481	0.08241999999999999	0.08419	0.08901000000000001	0.09035	0.10965	0.13124	0.25415	0.23205	0.26119	0.27884	0.29995	0.3186	0.32142
1.990369181380417	0.06118	0.07302	0.08071	0.08233	0.08701	0.08735	0.10719	0.12837	0.24538	0.22523	0.25351	0.26993	0.28937	0.30627	0.31276
1.987179487179487	0.0595	0.07149999999999999	0.07982	0.07976	0.08513	0.08695	0.10346	0.12395	0.23512	0.21553	0.24476	0.25926	0.27832	0.29294	0.29947
1.984	0.05974	0.07049999999999999	0.07882	0.07847999999999999	0.08372	0.08520999999999999	0.10206	0.12023	0.22414	0.20918	0.23547	0.24892	0.26854	0.2817	0.28601
1.980830670926518	0.05904	0.07047	0.07674	0.07872	0.08112	0.08358	0.0984	0.117	0.21538	0.20201	0.22877	0.24015	0.25683	0.26956	0.2745
1.977671451355662	0.05908	0.06984	0.0765	0.07790999999999999	0.08154	0.08473	0.09868	0.11323	0.20688	0.19584	0.22154	0.23194	0.24813	0.25968	0.26435
1.974522292993631	0.0585	0.06938	0.07521	0.07674	0.07895000000000001	0.08230999999999999	0.09513000000000001	0.11102	0.19884	0.18949	0.21473	0.22377	0.2389	0.2486	0.25396
1.971383147853736	0.05563	0.06619999999999999	0.07260999999999999	0.07431	0.07756	0.08037999999999999	0.09268999999999999	0.10654	0.18807	0.18305	0.20598	0.2141	0.22878	0.23765	0.24454
1.968253968253968	0.05733	0.06682	0.07241	0.07363	0.07665	0.07887	0.09142	0.10441	0.18195	0.17691	0.20025	0.20588	0.22116	0.22852	0.23275
1.96513470681458	0.05582	0.06521	0.07166	0.07251000000000001	0.07518	0.07788	0.08799	0.10221	0.17345	0.17049	0.1943	0.19812	0.21235	0.21798	0.22306
1.962025316455696	0.05441	0.06458999999999999	0.07023	0.07061000000000001	0.07413	0.07588	0.08681	0.09744999999999999	0.16485	0.16363	0.18668	0.18933	0.20369	0.20929	0.21325
1.958925750394945	0.0544	0.0625	0.06815	0.06759999999999999	0.07185999999999999	0.07407999999999999	0.08437	0.09524000000000001	0.15913	0.15811	0.17985	0.18343	0.19683	0.20042	0.20596
1.95583596214511	0.05413	0.06216	0.06738	0.06744	0.07146	0.07377	0.08266999999999999	0.09235	0.15219	0.15297	0.1744	0.17638	0.18815	0.19146	0.19619
1.952755905511811	0.05361	0.06194	0.0669	0.06695	0.07022	0.07227	0.08094999999999999	0.09215	0.14604	0.14889	0.16997	0.1701	0.18271	0.18447	0.18844
1.949685534591195	0.05416	0.05983	0.06473	0.06584	0.06865	0.07140000000000001	0.07994	0.08741	0.13885	0.14214	0.16219	0.16182	0.17436	0.1762	0.18181
1.946624803767661	0.05415	0.06	0.06517000000000001	0.06438000000000001	0.06771000000000001	0.07112	0.07739	0.08578	0.13338	0.1399	0.15914	0.15597	0.16836	0.17157	0.17528
1.943573667711599	0.0525	0.05975	0.06499000000000001	0.065	0.0672	0.06865	0.07784000000000001	0.08459	0.12871	0.13411	0.15355	0.15174	0.16344	0.16406	0.16703
1.940532081377152	0.05217	0.05922	0.06387	0.06297	0.06541	0.06848	0.07542	0.08065	0.12406	0.12969	0.14852	0.14675	0.15692	0.15768	0.16041
1.9375	0.0526	0.05834	0.06369	0.0622	0.06536	0.06662999999999999	0.07495	0.08076	0.11884	0.12702	0.14362	0.14181	0.15282	0.15237	0.15638
1.934477379095164	0.05095	0.05749	0.06308999999999999	0.06156	0.06435	0.06498	0.07317	0.07862	0.11535	0.12315	0.13939	0.13754	0.14716	0.14607	0.14839
1.931464174454829	0.05184	0.05638	0.0604	0.06004	0.06332	0.06437	0.07133	0.07714	0.11102	0.12007	0.1363	0.13175	0.14156	0.14132	0.14327
1.92846034214619	0.04934	0.05397	0.06047	0.05751	0.0619	0.06329	0.06962	0.07402	0.10526	0.11577	0.13026	0.12701	0.13691	0.13529	0.1404
1.925465838509317	0.04873	0.05519	0.05964	0.05797	0.06196	0.06239	0.06949	0.07378999999999999	0.10332	0.11272	0.12861	0.12313	0.13387	0.13252	0.13505
1.922480620155039	0.04956	0.05406	0.05895	0.05648	0.06052	0.06289	0.06848	0.07244	0.099	0.11102	0.12414	0.11933	0.12857	0.12749	0.13119
1.919504643962848	0.04973	0.05598	0.06042	0.05859	0.06186	0.06342	0.06802	0.07214	0.09743	0.10802	0.12475	0.11844	0.12877	0.12694	0.12741
1.916537867078825	0.04951	0.05352	0.05915	0.05856	0.06076	0.06328	0.06762	0.0711	0.09563000000000001	0.10487	0.12055	0.11422	0.12509	0.12276	0.12388
1.91358024691358	0.04955	0.05434	0.05824	0.05683	0.05972	0.06125	0.06571	0.06949	0.09257	0.10346	0.11647	0.11227	0.12087	0.11977	0.12001
1.910631741140216	0.04965	0.05405	0.05826	0.05639	0.05918	0.06131	0.06741999999999999	0.06995999999999999	0.09167	0.10073	0.11476	0.10955	0.11817	0.11737	0.11726
1.907692307692308	0.04703	0.05096	0.05573	0.05488	0.05724	0.05893	0.06525	0.06571	0.08701	0.0975	0.11087	0.10554	0.11365	0.11354	0.11377
1.904761904761905	0.049	0.05223	0.05712	0.05456	0.0576	0.05933	0.06493	0.06621	0.08481	0.09606000000000001	0.10961	0.10465	0.11334	0.11149	0.11194
1.901840490797546	0.04729	0.05227	0.05521	0.055	0.05702	0.05856	0.06370000000000001	0.06669	0.08555	0.09505	0.10606	0.10223	0.11026	0.10861	0.10968
1.898928024502297	0.04718	0.05138	0.05533	0.0542	0.05707	0.05829	0.06339	0.06501	0.08202	0.09389	0.10574	0.10054	0.10859	0.10731	0.10873
1.896024464831804	0.0467	0.05081	0.05475	0.05189	0.05591	0.05794	0.06211	0.06476	0.0806	0.09207	0.10299	0.09709	0.1051	0.10539	0.1059
1.893129770992366	0.04778	0.05056	0.05494	0.05306	0.05598	0.05751	0.06303	0.06532	0.0799	0.09064999999999999	0.10153	0.09696	0.10522	0.10381	0.10391
1.890243902439024	0.04746	0.04991	0.0534	0.05192	0.05441	0.05677	0.0614	0.06236	0.07722999999999999	0.08838	0.09995	0.09401	0.10163	0.10181	0.10153
1.887366818873668	0.04641	0.04859	0.05364	0.05101	0.05358	0.05576	0.0612	0.06221	0.07783	0.08658	0.09716	0.09275	0.10026	0.09964000000000001	0.10007
1.884498480243161	0.04633	0.04803	0.05405	0.05157	0.05449	0.05446	0.06122	0.06241	0.07597	0.08586000000000001	0.09676999999999999	0.09301	0.09999	0.10002	0.0988
1.881638846737481	0.04638	0.04845	0.05315	0.05047	0.0531	0.05546	0.06032	0.06194	0.07485	0.08542	0.09421	0.09063	0.09715	0.09705999999999999	0.09815
1.878787878787879	0.0468	0.05026	0.05354	0.04988	0.0528	0.05648	0.06145	0.06154	0.07382	0.08439000000000001	0.09432	0.09028	0.09739	0.09576	0.09463000000000001
1.875945537065053	0.04509	0.04861	0.05173	0.05154	0.05237	0.05373	0.06015	0.06165	0.07192999999999999	0.08399	0.09247	0.08864	0.09482	0.09425	0.09514
1.873111782477341	0.04566	0.04726	0.05134	0.04814	0.05172	0.05416	0.05871	0.0603	0.07208000000000001	0.08147	0.09135	0.08598	0.09344	0.09407	0.09257
1.870286576168929	0.04388	0.04647	0.04952	0.04812	0.05085	0.05364	0.0582	0.05954	0.07042	0.0798	0.08890000000000001	0.08513	0.09182	0.09093999999999999	0.09399
1.867469879518072	0.04424	0.04668	0.05101	0.04917	0.05098	0.05315	0.05789	0.05911	0.07042	0.07940999999999999	0.08891	0.08408	0.09195	0.08982999999999999	0.09013
1.864661654135338	0.04632	0.04623	0.05101	0.0486	0.05193	0.05443	0.05709	0.06087	0.07051	0.07983	0.08853	0.08554	0.09146	0.09197	0.09099
1.861861861861862	0.04441	0.04654	0.05168	0.04803	0.05126	0.05256	0.05787	0.05866	0.06866	0.07826	0.08759	0.0834	0.08895	0.08978999999999999	0.089
1.859070464767616	0.04196	0.04495	0.04859	0.04805	0.04822	0.05151	0.05566	0.05744	0.06869	0.07634000000000001	0.08422	0.07947	0.08733	0.08759	0.08705
1.856287425149701	0.04308	0.04585	0.0494	0.04836	0.05079	0.05193	0.05752	0.05877	0.06713	0.07775	0.08484999999999999	0.08185000000000001	0.08785999999999999	0.08895	0.08846
1.853512705530643	0.04261	0.04446	0.04799	0.0466	0.04969	0.05067	0.05646	0.05684	0.06783	0.07435	0.08329	0.08025	0.08554	0.08658	0.08561000000000001
1.850746268656716	0.04111	0.04438	0.05005	0.04572	0.04923	0.05033	0.05569	0.05805	0.06597	0.07392	0.08230999999999999	0.07901	0.08655	0.08451	0.08505
